Stake,RoadName,latitude,longitude,X_coor,Y_coor,Maintenanc,Main_Sec,Date,COUNTYNAME,TOWNNAME,VILLAGENAM,Remark1
51K+000,台18線,23.406667,120.654445,214683.17,2589357.987,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,山美村,
51K+500,台18線,23.407024,120.653332,214569.55,2589397.82,五工處,阿里山段,2012/6/22,嘉義縣,阿里山鄉,山美村,
52K+000,台18線,23.409722,120.655556,214797.538,2589696.088,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,山美村,
52K+500,台18線,23.411389,120.653889,214627.645,2589881.062,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
53K+000,台18線,23.415,120.651111,214344.723,2590281.641,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
53K+500,台18線,23.41869,120.651943,214430.72,2590690.13,五工處,阿里山段,2012/6/22,嘉義縣,番路鄉,公田村,
54K+000,台18線,23.420555,120.656389,214885.565,2590895.569,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
54K+500,台18線,23.4225,120.66,215255.104,2591110.022,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
55K+000,台18線,23.425278,120.658056,215057.128,2591418.104,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
55K+500,台18線,23.428889,120.659445,215200.003,2591817.664,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
56K+000,台18線,23.431111,120.662778,215541.202,2592062.952,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
56K+500,台18線,23.433611,120.663333,215598.618,2592339.67,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
57K+000,台18線,23.438055,120.664722,215741.684,2592831.519,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
57K+500,台18線,23.44,120.668889,216167.928,2593045.863,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
58K+000,台18線,23.442778,120.671945,216480.84,2593352.76,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
58K+500,台18線,23.446111,120.674722,216765.496,2593721.251,五工處,阿里山段,2012/5/25,嘉義縣,番路鄉,公田村,
59K+000,台18線,23.448333,120.677222,217021.481,2593966.766,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
59K+500,台18線,23.452579,120.677221,217022.39,2594437,五工處,阿里山段,2012/6/22,嘉義縣,阿里山鄉,樂野村,
60K+000,台18線,23.455555,120.682222,217534.105,2594765.422,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
60K+500,台18線,23.458333,120.684722,217790.194,2595072.473,五工處,阿里山段,2012/5/25,嘉義縣,竹崎鄉,光華村,
61K+000,台18線,23.460833,120.687222,218046.206,2595348.767,五工處,阿里山段,2012/5/25,嘉義縣,竹崎鄉,光華村,
61K+500,台18線,23.464167,120.689445,218274.029,2595717.411,五工處,阿里山段,2012/5/25,嘉義縣,竹崎鄉,中和村,
62K+000,台18線,23.466944,120.6925,218586.84,2596024.353,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
62K+500,台18線,23.467778,120.696667,219012.69,2596115.734,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
63K+000,台18線,23.471944,120.696111,218956.911,2596577.273,五工處,阿里山段,2012/5/25,嘉義縣,竹崎鄉,中和村,
63K+500,台18線,23.4725,120.699722,219325.927,2596638.02,五工處,阿里山段,2012/5/25,嘉義縣,竹崎鄉,中和村,
64K+000,台18線,23.471667,120.704445,219808.126,2596544.738,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
64K+500,台18線,23.470555,120.708889,220261.893,2596420.767,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
65K+000,台18線,23.472778,120.710833,220461.021,2596666.456,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
65K+500,台18線,23.476667,120.713056,220688.886,2597096.659,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
66K+000,台18線,23.478611,120.715556,220944.687,2597311.481,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
66K+500,台18線,23.475833,120.719167,221312.954,2597003.143,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
67K+000,台18線,23.472857,120.71861,221255.44,2596673.7,五工處,阿里山段,2012/6/22,嘉義縣,阿里山鄉,樂野村,
67K+500,台18線,23.467778,120.718333,221226.082,2596111.234,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
68K+000,台18線,23.463611,120.718611,221253.557,2595649.76,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
68K+500,台18線,23.463611,120.7225,221650.844,2595648.988,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
69K+000,台18線,23.459444,120.723333,221735.09,2595187.406,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
69K+500,台18線,23.462222,120.726111,222019.461,2595494.475,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
70K+000,台18線,23.465278,120.728611,222275.501,2595832.365,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
70K+500,台18線,23.468889,120.730556,222474.891,2596231.887,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,樂野村,
71K+500,台18線,23.474444,120.734445,222873.299,2596846.373,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
72K+000,台18線,23.477222,120.735556,222987.366,2597153.776,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
72K+500,台18線,23.480555,120.735833,223016.419,2597522.859,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
73K+000,台18線,23.482778,120.738333,223272.233,2597768.482,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
73K+500,台18線,23.482222,120.741945,223640.979,2597706.293,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
74K+000,台18線,23.479802,120.745832,224037.62,2597437.56,五工處,阿里山段,2012/10/23,嘉義縣,阿里山鄉,達邦村,
74K+500,台18線,23.483135,120.746666,224123.4,2597806.55,五工處,阿里山段,2012/6/22,嘉義縣,阿里山鄉,達邦村,
75K+000,台18線,23.486944,120.746389,224095.88,2598228.427,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
75K+500,台18線,23.487222,120.748889,224351.287,2598258.74,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
76K+000,台18線,23.486389,120.7525,224719.972,2598165.816,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
76K+500,台18線,23.490555,120.753333,224805.882,2598627.089,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
77K+000,台18線,23.491667,120.756667,225146.553,2598749.553,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
77K+500,台18線,23.489167,120.758333,225316.317,2598472.415,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
78K+000,台18線,23.489722,120.761389,225628.513,2598533.416,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
78K+500,台18線,23.489722,120.765833,226082.466,2598532.67,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
79K+000,台18線,23.491111,120.769444,226451.549,2598685.88,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
79K+500,台18線,23.491111,120.773889,226905.497,2598685.158,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,達邦村,
80K+000,台18線,23.489722,120.778611,227387.579,2598530.602,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
80K+500,台18線,23.49,120.7825,227784.834,2598560.756,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
81K+000,台18線,23.493055,120.780556,227586.747,2598899.432,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
81K+500,台18線,23.496944,120.778889,227417.182,2599330.35,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
82K+000,台18線,23.497778,120.781111,227644.286,2599422.286,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
82K+500,台18線,23.496667,120.785,228041.286,2599298.642,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
83K+000,台18線,23.496667,120.789444,228495.214,2599297.97,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
83K+500,台18線,23.495833,120.792778,228835.527,2599205.191,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
84K+000,台18線,23.491944,120.791389,228693.049,2598774.739,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
84K+500,台18線,23.494167,120.793889,228948.745,2599020.461,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
85K+000,台18線,23.498055,120.794722,229034.474,2599450.996,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
85K+500,台18線,23.50008,120.795277,229091.45,2599675.08,五工處,阿里山段,2012/10/23,嘉義縣,阿里山鄉,中山村,
86K+000,台18線,23.496944,120.796944,229261.261,2599327.629,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
86K+500,台18線,23.497778,120.797778,229346.503,2599419.792,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
87K+000,台18線,23.501667,120.796389,229205.262,2599850.65,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
87K+500,台18線,23.504167,120.792778,228836.858,2600128.028,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
88K+000,台18線,23.506944,120.796111,229177.722,2600435.154,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
88K+500,台18線,23.508055,120.800556,229631.785,2600557.562,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
89K+000,台18線,23.506667,120.798056,229376.257,2600404.112,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
89K+500,台18線,23.504524,120.797221,229290.73,2600166.98,五工處,阿里山段,2012/6/22,嘉義縣,阿里山鄉,中山村,
90K+000,台18線,23.500555,120.801111,229687.372,2599726.929,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
90K+500,台18線,23.502222,120.803333,229914.582,2599911.184,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
91K+000,台18線,23.503611,120.807222,230311.958,2600064.452,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
91K+500,台18線,23.5025,120.811667,230765.701,2599940.805,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
92K+000,台18線,23.502778,120.815833,231191.279,2599971.015,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
92K+500,台18線,23.506389,120.816389,231248.529,2600370.838,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
93K+000,台18線,23.505278,120.82,231617.164,2600247.327,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
93K+500,台18線,23.5025,120.821389,231758.624,2599939.537,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
94K+000,台18線,23.498889,120.819167,231531.167,2599539.925,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
94K+500,台18線,23.495833,120.820556,231672.595,2599201.374,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
95K+000,台18線,23.492222,120.819444,231558.61,2598801.621,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
95K+500,台18線,23.488889,120.820833,231700.007,2598432.31,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
96K+000,台18線,23.485833,120.823889,232011.686,2598093.551,五工處,阿里山段,2012/5/25,嘉義縣,阿里山鄉,中山村,
96K+500,台18線,23.485555,120.828611,232493.987,2598062.207,五工處,阿里山段,2012/5/25,南投縣,信義鄉,神木村,
97K+000,台18線,23.484025,120.830293,232665.596,2597892.482,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
97K+500,台18線,23.481297,120.832757,232916.907,2597590.094,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
98K+000,台18線,23.477565,120.834617,233106.418,2597176.63,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
98K+500,台18線,23.476473,120.837767,233428.055,2597055.388,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
99K+000,台18線,23.473993,120.840094,233665.47,2596780.402,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
99K+500,台18線,23.473364,120.844451,234110.412,2596710.307,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
100K+000,台18線,23.473443,120.848109,234484.123,2596718.686,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
100K+500,台18線,23.476088,120.85102,234781.796,2597011.203,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
101K+000,台18線,23.479719,120.852892,234973.396,2597413.161,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
101K+500,台18線,23.483636,120.852244,234907.719,2597846.93,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
102K+000,台18線,23.486116,120.854146,235102.273,2598121.389,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
102K+500,台18線,23.482229,120.854817,235170.36,2597690.949,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
103K+000,台18線,23.478849,120.85678,235370.457,2597316.355,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
103K+500,台18線,23.475769,120.858498,235545.643,2596975.144,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
104K+000,台18線,23.475726,120.862565,235961.069,2596969.946,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
104K+500,台18線,23.477233,120.865567,236267.887,2597136.589,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
105K+000,台18線,23.480798,120.867455,236461.111,2597531.199,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
105K+500,台18線,23.480103,120.869726,236693.021,2597454.01,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
106K+000,台18線,23.475909,120.870866,236809.033,2596989.401,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
106K+500,台18線,23.475238,120.874405,237170.43,2596914.824,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
107K+000,台18線,23.474501,120.877923,237529.74,2596832.859,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
107K+500,台18線,23.477783,120.879318,237672.603,2597196.201,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
108K+000,台18線,23.479129,120.882406,237988.151,2597345.051,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
108K+500,台18線,23.481204,120.885677,238322.402,2597574.576,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
109K+000,台18線,23.485312,120.886588,238415.878,2598029.409,二工處,信義段,2012/6/22,南投縣,信義鄉,神木村,
109K+500,台18線,23.487329,120.890214,238786.349,2598252.511,二工處,信義段,2012/6/22,南投縣,信義鄉,同富村,
0K+000,台19線,24.078403,120.5445,203684.502,2663781.191,二工處,彰化段,2012/5/25,彰化縣,彰化市,永福里,
0K+500,台19線,24.078391,120.539745,203200.95,2663781.48,二工處,彰化段,2012/5/25,彰化縣,彰化市,中央里,
1K+000,台19線,24.076145,120.535519,202770.438,2663534.164,二工處,彰化段,2012/5/25,彰化縣,彰化市,萬壽里,
1K+500,台19線,24.073264,120.531605,202371.391,2663216.347,二工處,彰化段,2012/5/25,彰化縣,彰化市,平和里,
2K+000,台19線,24.070241,120.528162,202020.114,2662882.737,二工處,彰化段,2012/5/25,彰化縣,彰化市,崙平里,
2K+500,台19線,24.067137,120.524521,201648.713,2662540.178,二工處,彰化段,2012/5/25,彰化縣,彰化市,平和里,
3K+000,台19線,24.064404,120.520665,201255.558,2662238.9,二工處,彰化段,2012/5/25,彰化縣,彰化市,東芳里,
3K+500,台19線,24.060492,120.518377,201021.45,2661806.4,二工處,彰化段,2012/6/22,彰化縣,彰化市,莿桐里,
4K+000,台19線,24.0566,120.515727,200750.49,2661376.283,二工處,彰化段,2012/5/25,彰化縣,彰化市,莿桐里,
4K+500,台19線,24.052763,120.513169,200488.802,2660952.23,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,安溪村,
5K+000,台19線,24.049086,120.510311,200196.79,2660546.062,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,安溪村,
5K+500,台19線,24.045272,120.507726,199932.307,2660124.575,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,安溪村,
6K+000,台19線,24.041416,120.505109,199664.69,2659698.409,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,安東村,
6K+500,台19線,24.037589,120.502517,199399.501,2659275.556,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,安東村,
7K+000,台19線,24.033998,120.499542,199095.526,2658878.933,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,福安村,
7K+500,台19線,24.030394,120.496643,198799.25,2658480.77,二工處,彰化段,2012/6/22,彰化縣,秀水鄉,福安村,
8K+000,台19線,24.026815,120.493578,198486.025,2658085.566,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,埔崙村,
8K+500,台19線,24.022849,120.491309,198253.623,2657647.121,二工處,彰化段,2012/5/25,彰化縣,秀水鄉,埔崙村,
9K+000,台19線,24.018646,120.489519,198069.815,2657182.302,二工處,彰化段,2012/5/25,彰化縣,福興鄉,三汴村,
9K+500,台19線,24.01447,120.487728,197885.914,2656720.504,二工處,彰化段,2012/5/25,彰化縣,福興鄉,萬豐村,
10K+000,台19線,24.010249,120.485875,197695.77,2656253.667,二工處,彰化段,2012/5/25,彰化縣,埔鹽鄉,部子村,
10K+500,台19線,24.006595,120.483226,197424.79,2655849.97,二工處,彰化段,2012/6/22,彰化縣,埔鹽鄉,部子村,
11K+000,台19線,24.002909,120.480283,197123.86,2655442.84,二工處,彰化段,2012/6/22,彰化縣,埔鹽鄉,埔鹽村,
11K+500,台19線,23.999233,120.47748,196837.17,2655036.78,二工處,彰化段,2012/6/22,彰化縣,埔鹽鄉,埔鹽村,
12K+000,台19線,23.994814,120.476551,196740.809,2654547.69,二工處,彰化段,2012/5/25,彰化縣,埔鹽鄉,埔南村,
12K+500,台19線,23.990571,120.477841,196870.308,2654077.365,二工處,彰化段,2012/5/25,彰化縣,埔鹽鄉,崑崙村,
13K+000,台19線,23.986143,120.478227,196907.814,2653586.818,二工處,彰化段,2012/5/25,彰化縣,埔鹽鄉,崑崙村,
13K+500,台19線,23.981643,120.478558,196939.663,2653088.25,二工處,彰化段,2012/5/25,彰化縣,埔鹽鄉,崑崙村,
14K+000,台19線,23.977122,120.478659,196947.999,2652587.57,二工處,彰化段,2012/5/25,彰化縣,溪湖鎮,湖東里,
14K+500,台19線,23.972651,120.479495,197031.31,2652092.078,二工處,彰化段,2012/5/25,彰化縣,溪湖鎮,東寮里,
15K+000,台19線,23.968231,120.479949,197075.71,2651602.38,二工處,彰化段,2012/6/22,彰化縣,溪湖鎮,東寮里,
15K+500,台19線,23.963872,120.481062,197187.13,2651119.212,二工處,彰化段,2012/5/25,彰化縣,溪湖鎮,東寮里,
16K+000,台19線,23.959726,120.482954,197378.07,2650659.33,二工處,彰化段,2012/6/22,彰化縣,溪湖鎮,平和里,
16K+500,台19線,23.955433,120.481783,197257.15,2650184.32,二工處,彰化段,2012/6/22,彰化縣,溪湖鎮,大竹里,
17K+000,台19線,23.951183,120.480453,197120.025,2649714.15,二工處,彰化段,2012/5/25,彰化縣,溪湖鎮,大竹里,
